TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06039000102;06;039;1.02;1,3
TRACT;06039000103;06;039;1.03;1,3
TRACT;06039000104;06;039;1.04;3
TRACT;06039000106;06;039;1.06;2,3
TRACT;06039000109;06;039;1.09;1,2,3
TRACT;06039000110;06;039;1.10;3
TRACT;06039000111;06;039;1.11;3
TRACT;06039000201;06;039;2.01;2
TRACT;06039000203;06;039;2.03;2
TRACT;06039000204;06;039;2.04;2
TRACT;06039000301;06;039;3.01;2
TRACT;06039000302;06;039;3.02;2
TRACT;06039000506;06;039;5.06;2
TRACT;06039000509;06;039;5.09;2,3
TRACT;06039000510;06;039;5.10;2
TRACT;06039000511;06;039;5.11;2
TRACT;06039000512;06;039;5.12;2
TRACT;06039000513;06;039;5.13;2
TRACT;06039000514;06;039;5.14;2
TRACT;06039000515;06;039;5.15;2
TRACT;06039000516;06;039;5.16;2
TRACT;06039000517;06;039;5.17;2
TRACT;06039000518;06;039;5.18;2
TRACT;06039000602;06;039;6.02;2
TRACT;06039000603;06;039;6.03;2
TRACT;06039000604;06;039;6.04;2
TRACT;06039000701;06;039;7.01;2
TRACT;06039000702;06;039;7.02;2
TRACT;06039000801;06;039;8.01;2
TRACT;06039000802;06;039;8.02;2
TRACT;06039000901;06;039;9.01;2
TRACT;06039000902;06;039;9.02;2
TRACT;06039000903;06;039;9.03;2
TRACT;06039001100;06;039;11.00;2,3
