TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06101050101;06;101;501.01;1
TRACT;06101050102;06;101;501.02;1
TRACT;06101050201;06;101;502.01;1
TRACT;06101050202;06;101;502.02;1
TRACT;06101050301;06;101;503.01;1
TRACT;06101050302;06;101;503.02;1
TRACT;06101050401;06;101;504.01;1
TRACT;06101050402;06;101;504.02;1
TRACT;06101050403;06;101;504.03;1
TRACT;06101050501;06;101;505.01;1
TRACT;06101050503;06;101;505.03;1
TRACT;06101050504;06;101;505.04;1
TRACT;06101050601;06;101;506.01;1
TRACT;06101050603;06;101;506.03;1
TRACT;06101050604;06;101;506.04;1
TRACT;06101050701;06;101;507.01;1
TRACT;06101050702;06;101;507.02;1
TRACT;06101050800;06;101;508.00;1
TRACT;06101050900;06;101;509.00;1
TRACT;06101051000;06;101;510.00;1
TRACT;06101051100;06;101;511.00;1
