TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06109001100;06;109;11.00;1
TRACT;06109001200;06;109;12.00;1
TRACT;06109002101;06;109;21.01;1
TRACT;06109002102;06;109;21.02;1
TRACT;06109002201;06;109;22.01;1
TRACT;06109002202;06;109;22.02;1
TRACT;06109003101;06;109;31.01;1
TRACT;06109003102;06;109;31.02;1
TRACT;06109003103;06;109;31.03;1
TRACT;06109003200;06;109;32.00;1
TRACT;06109004101;06;109;41.01;1
TRACT;06109004102;06;109;41.02;1
TRACT;06109004201;06;109;42.01;1
TRACT;06109004202;06;109;42.02;1
TRACT;06109005101;06;109;51.01;1
TRACT;06109005102;06;109;51.02;1
TRACT;06109005201;06;109;52.01;1
TRACT;06109985202;06;109;9852.02;1
